,Season,TeamID,eFG,Poss,TO%,FT%,OR%,WORtg,LORtg,WDRtg,LDRtg
87265,2019,1189,0.5593637992831542,74.0,0.14864864864864866,0.30353942652329746,0.35526315789473684,1.2567567567567568,1.162162162162162,1.162162162162162,1.2567567567567568
2029,2003,1190,0.4143374741200828,70.8,0.2401129943502825,0.5559006211180124,0.3560606060606061,0.9180790960451978,0.8615819209039548,0.8615819209039548,0.9180790960451978
5596,2004,1190,0.5119554924242424,69.4125,0.15847289753286514,0.20833333333333331,0.3249528598365808,1.1093102827300558,1.00846389339096,1.00846389339096,1.1093102827300558
10090,2005,1190,0.4346153846153846,66.125,0.21928166351606806,0.2792307692307692,0.34219269102990035,0.9829867674858223,0.8166351606805293,0.8166351606805293,0.9829867674858223
14998,2006,1190,0.5912037037037037,75.8625,0.3031800955676388,0.27314814814814814,0.36990950226244346,1.1072664359861593,0.9359037732740155,0.9359037732740155,1.1072664359861593
19588,2007,1190,0.48522727272727273,69.5875,0.2227411532243578,0.5507575757575758,0.3250244379276637,1.0777797736662473,0.8765942159152146,0.8765942159152146,1.0777797736662473
25094,2008,1190,0.6661827956989247,89.76249999999999,0.26180197744046796,0.2963440860215054,0.3520408163265306,1.392563709789723,0.8355382258738339,0.8355382258738339,1.392563709789723
30247,2009,1190,0.4687192118226601,78.1375,0.19196928491441367,0.3899014778325123,0.2789893617021276,1.0494320908654615,0.8958566629339305,0.8958566629339305,1.0494320908654615
35053,2010,1190,0.5215787821720026,62.787499999999994,0.1513040015926737,0.32376020087884494,0.36213235294117646,1.2422854867609,1.0511646426438384,1.0511646426438384,1.2422854867609
41127,2011,1190,0.46452991452991454,70.2875,0.25609105459719017,0.35299145299145296,0.31544401544401546,0.9105459719011205,0.8536368486573005,0.8536368486573005,0.9105459719011205
45865,2012,1190,0.5427400468384075,73.325,0.23866348448687352,0.4968216794914687,0.3935185185185185,1.131946812137743,1.0092055915444937,1.0092055915444937,1.131946812137743
51394,2013,1190,0.4816917173009274,66.4625,0.23321421854429186,0.21218420211064917,0.3035714285714286,1.0833176603347752,0.767350009403799,0.767350009403799,1.0833176603347752
56181,2014,1190,0.5372023809523809,77.4375,0.16142050040355127,0.5456349206349207,0.2560810810810811,1.136400322841001,1.0072639225181599,1.0072639225181599,1.136400322841001
61975,2015,1190,0.5304545454545454,62.8,0.2707006369426752,0.1527272727272727,0.35,1.0031847133757963,0.9554140127388535,0.9554140127388535,1.0031847133757963
67680,2016,1190,0.4354575163398693,72.2125,0.12463216202181061,0.33426704014939307,0.2746376811594203,1.0524493681841784,0.927817206162368,0.927817206162368,1.0524493681841784
72781,2017,1190,0.48636363636363633,65.575,0.19824628288219595,0.300462249614792,0.35198412698412695,1.0217308425467022,0.9912314144109797,0.9912314144109797,1.0217308425467022
77947,2018,1190,0.5857517482517482,68.05,0.1763409257898604,0.3382867132867133,0.22344827586206895,1.2343864805290228,1.0433504775900073,1.0433504775900073,1.2343864805290228
87299,2019,1190,0.5836640211640212,70.2125,0.23500089015488693,0.3898809523809524,0.33585858585858586,1.1536407334876269,1.0254584297667793,1.0254584297667793,1.1536407334876269
1229,2003,1191,0.6738095238095239,61.5,0.22764227642276424,0.4226757369614512,0.395,1.4146341463414633,1.1219512195121952,1.1219512195121952,1.4146341463414633
5753,2004,1191,0.6303225806451613,71.9,0.2086230876216968,0.42774193548387096,0.3203828828828829,1.2795549374130737,1.1404728789986092,1.1404728789986092,1.2795549374130737
10122,2005,1191,0.4870766488413547,63.474999999999994,0.16541945647892872,0.39893048128342246,0.2885789014821273,1.0712879086254432,0.9767625049231982,0.9767625049231982,1.0712879086254432
15012,2006,1191,0.462712096332786,80.175,0.19332709697536637,0.5463875205254516,0.26422764227642276,1.0352354225132523,0.885562831306517,0.885562831306517,1.0352354225132523
19729,2007,1191,0.5030804774740085,68.23750000000001,0.27843927459241613,0.3937235271467077,0.3581593927893738,1.0111742077303534,0.9379007144165596,0.9379007144165596,1.0111742077303534
25005,2008,1191,0.5372117400419287,60.575,0.18159306644655385,0.3191823899371069,0.40610599078341014,1.2381345439537763,1.1060668592653735,1.1060668592653735,1.2381345439537763
30109,2009,1191,0.4348214285714286,67.275,0.20810107766629504,0.1595238095238095,0.262987012987013,1.0702341137123745,0.5945745076179858,0.5945745076179858,1.0702341137123745
35559,2010,1191,0.563953488372093,63.400000000000006,0.2365930599369085,0.532093023255814,0.3206896551724138,1.1829652996845426,0.9148264984227128,0.9148264984227128,1.1829652996845426
41785,2011,1191,0.560359737115185,63.862500000000004,0.15658641612840085,0.29557246627464545,0.25223214285714285,1.1587394793501662,1.080446271285966,1.080446271285966,1.1587394793501662
46162,2012,1191,0.507569558101473,68.6125,0.2113317544179268,0.5210720130932898,0.24305555555555558,1.0493714702131536,1.0202222627072326,1.0202222627072326,1.0493714702131536
51023,2013,1191,0.6664086687306502,63.2,0.1740506329113924,0.2239422084623323,0.2732793522267206,1.4873417721518987,1.0759493670886076,1.0759493670886076,1.4873417721518987
56561,2014,1191,0.45768824771287825,68.475,0.20445418035779483,0.39057002111189304,0.25037593984962403,0.9200438116100768,0.8762322015334064,0.8762322015334064,0.9200438116100768
61761,2015,1191,0.5013888888888889,70.3375,0.2416918429003021,0.3416666666666667,0.20766488413547238,0.9241158699129198,0.8814643682246311,0.8814643682246311,0.9241158699129198
67220,2016,1191,0.40361069465267363,81.57499999999999,0.16549187863928902,0.5788355822088955,0.26043557168784026,1.1645724793135153,0.7355194606190623,0.7355194606190623,1.1645724793135153
73774,2017,1191,0.5372267759562841,68.7375,0.1309328968903437,0.33825136612021856,0.31666666666666665,1.2802327695944717,1.1056555737406801,1.1056555737406801,1.2802327695944717
77651,2018,1191,0.4880989911727617,68.1,0.23494860499265785,0.2949243379571248,0.3423076923076923,1.145374449339207,0.8663729809104259,0.8663729809104259,1.145374449339207
87113,2019,1191,0.3701950254381006,69.35,0.14419610670511898,0.4389485585076315,0.294296788482835,0.9372746935832733,0.8651766402307138,0.8651766402307138,0.9372746935832733
1420,2003,1192,0.518754076973255,78.8125,0.20301348136399683,0.2712546205696891,0.3418831168831169,1.0277557494052338,1.015067406819984,1.015067406819984,1.0277557494052338
6824,2004,1192,0.5490890688259109,60.9125,0.2462548737943772,0.3375506072874494,0.21384615384615385,1.0178534783500923,0.9521855120049251,0.9521855120049251,1.0178534783500923
10199,2005,1192,0.5587082728592163,72.42500000000001,0.2071108042802899,0.4008708272859216,0.34524810765349034,1.132205730065585,1.0355540214014496,1.0355540214014496,1.132205730065585
14832,2006,1192,0.4596013390139988,67.1625,0.12655871952354367,0.4105295191722459,0.2570945945945946,1.0571375395495999,1.0124697561883493,1.0124697561883493,1.0571375395495999
20527,2007,1192,0.4604027674820855,74.2875,0.1749957933703517,0.30553496417099085,0.2725467952353942,0.9557462560996131,0.9019013966010433,0.9019013966010433,0.9557462560996131
24901,2008,1192,0.5319936541512428,73.13749999999999,0.1982567082549992,0.39859862506610255,0.3846153846153846,1.2305588788241328,1.0528114852162025,1.0528114852162025,1.2305588788241328
30004,2009,1192,0.4595693779904306,64.375,0.16310679611650486,0.4484848484848485,0.3715925394548063,1.1029126213592233,1.0407766990291263,1.0407766990291263,1.1029126213592233
35028,2010,1192,0.5327868852459017,76.6625,0.24131746290559272,0.38030184751496227,0.4297385620915033,1.2000652209359206,1.0044024131746292,1.0044024131746292,1.2000652209359206
40679,2011,1192,0.5725,72.2125,0.24926432404362125,0.3916666666666667,0.343108504398827,1.204777566210836,0.9139691881599445,0.9139691881599445,1.204777566210836
45863,2012,1192,0.43568965517241376,65.38749999999999,0.2523418084496273,0.2679310344827586,0.3284313725490196,1.0705410055438733,0.7034983750716881,0.7034983750716881,1.0705410055438733
51079,2013,1192,0.566468253968254,68.7125,0.16008732035655812,0.37988400488400487,0.31085043988269795,1.1933782062943423,1.164271420774968,1.164271420774968,1.1933782062943423
56247,2014,1192,0.4662633305988515,61.8625,0.25055566781167915,0.32116488925348646,0.34117032392894464,0.937563144069509,0.8729036168923016,0.8729036168923016,0.937563144069509
61804,2015,1192,0.5147058823529411,64.8125,0.18514946962391515,0.3431372549019608,0.23154761904761906,1.14175506268081,0.8023143683702989,0.8023143683702989,1.14175506268081
67161,2016,1192,0.47625448028673834,90.725,0.19840176357123177,0.44703305455993625,0.29071969696969696,1.0030311380545605,0.980986497657757,0.980986497657757,1.0030311380545605
73666,2017,1192,0.622532894736842,69.375,0.23063063063063063,0.4747807017543859,0.394109396914446,1.2540540540540541,1.2108108108108109,1.2108108108108109,1.2540540540540541
78096,2018,1192,0.4765582285401859,73.6625,0.19005599864245717,0.3868234007654456,0.30952380952380953,1.2489394196504329,0.7330731376209062,0.7330731376209062,1.2489394196504329
87317,2019,1192,0.6420972644376899,64.2875,0.14777367295352906,0.3476865923674434,0.31862068965517243,1.3221854948473655,1.1821893836282327,1.1821893836282327,1.3221854948473655
1299,2003,1193,0.5033292978208233,85.225,0.24640657084188913,0.4907990314769976,0.3934720229555237,1.0677618069815196,0.9738926371369904,0.9738926371369904,1.0677618069815196
5916,2004,1193,0.4140772128060264,66.6625,0.17251078192387026,0.418706842435656,0.3224101479915433,1.0500656291018189,0.9000562535158448,0.9000562535158448,1.0500656291018189
10123,2005,1193,0.4909381663113006,77.95,0.23091725465041693,0.3679371002132196,0.34326018808777425,1.077613855035279,0.8723540731237973,0.8723540731237973,1.077613855035279
14925,2006,1193,0.5384615384615385,58.225,0.17174753112924002,0.21153846153846156,0.291005291005291,1.3052812365822242,0.875912408759124,0.875912408759124,1.3052812365822242
19308,2007,1193,0.5995192307692307,65.25,0.23754789272030652,0.698076923076923,0.40074074074074073,1.2720306513409962,1.103448275862069,1.103448275862069,1.2720306513409962
24625,2008,1193,0.4964360587002096,51.625,0.1162227602905569,0.319916142557652,0.30517241379310345,1.181598062953995,0.9491525423728814,0.9491525423728814,1.181598062953995
29853,2009,1193,0.5522727272727272,60.175,0.19110926464478606,0.25181818181818183,0.3393665158371041,1.2629829663481513,0.9306190278354799,0.9306190278354799,1.2629829663481513
35085,2010,1193,0.5355392156862745,59.5,0.18487394957983194,0.4013480392156863,0.34408602150537637,1.1764705882352942,1.0252100840336134,1.0252100840336134,1.1764705882352942
40546,2011,1193,0.4936538461538461,63.075,0.23781212841854932,0.3326923076923077,0.38112305854241335,1.1414982164090368,0.8244153785176377,0.8244153785176377,1.1414982164090368
45745,2012,1193,0.507046568627451,61.525000000000006,0.24380333197887036,0.38541666666666663,0.3973214285714286,1.1052417716375456,0.9589597724502233,0.9589597724502233,1.1052417716375456
51077,2013,1193,0.5276437033786749,60.575,0.2641353693768056,0.36682755594559013,0.3621700879765396,1.1060668592653735,0.9079653322327692,0.9079653322327692,1.1060668592653735
56406,2014,1193,0.4253521126760563,71.15,0.07730147575544624,0.538262910798122,0.34523809523809523,1.1665495432185522,1.1103302881236823,1.1103302881236823,1.1665495432185522
61444,2015,1193,0.43795787545787546,71.6875,0.18831734960767219,0.3907203907203907,0.2728978978978979,1.004359197907585,0.9206625980819529,0.9206625980819529,1.004359197907585
66942,2016,1193,0.5238095238095238,67.9625,0.1544969652381828,0.195906432748538,0.23232323232323232,1.088835755011955,1.029979768254552,1.029979768254552,1.088835755011955
74120,2017,1193,0.42821535393818544,63.362500000000004,0.16571315841388834,0.2919574609504819,0.26456876456876455,0.9942789504833299,0.8522391004142829,0.8522391004142829,0.9942789504833299
77953,2018,1193,0.5568824194460147,74.8375,0.22715884416235174,0.2785472018089316,0.2857142857142857,1.1758810756639384,0.8819108067479539,0.8819108067479539,1.1758810756639384
87120,2019,1193,0.4602272727272727,56.5,0.20353982300884954,0.45454545454545453,0.2962962962962963,1.008849557522124,0.9380530973451328,0.9380530973451328,1.008849557522124
970,2003,1194,0.3852137616999747,78.0875,0.2241075716343845,0.43498608651656967,0.3211627906976744,0.9092364334880743,0.7299503761805666,0.7299503761805666,0.9092364334880743
6575,2004,1194,0.487012987012987,86.63749999999999,0.20199105468186412,0.3299062049062049,0.3908562367864693,1.0503534843456934,1.0272687923820518,1.0272687923820518,1.0503534843456934
10940,2005,1194,0.5369623655913978,66.4625,0.19559902200488996,0.18870967741935485,0.3641826923076923,1.1284558961820574,1.0983637389505359,1.0983637389505359,1.1284558961820574
15142,2006,1194,0.5639514426460239,76.0625,0.2695152013147083,0.5311400422237861,0.3692992213570634,1.1832374691865242,0.9597370583401807,0.9597370583401807,1.1832374691865242
19984,2007,1194,0.5558941058941058,83.88749999999999,0.18477127104753394,0.2098901098901099,0.24539473684210525,1.0847861719564895,1.0371032632990613,1.0371032632990613,1.0847861719564895
24884,2008,1194,0.4723607038123167,63.65,0.21995286724273372,0.24017595307917888,0.41216216216216217,1.0840534171249019,0.8641005498821681,0.8641005498821681,1.0840534171249019
30510,2009,1194,0.4425403225806452,69.775,0.1934790397706915,0.15380184331797236,0.19523809523809524,1.0892153350053744,0.6162665711214618,0.6162665711214618,1.0892153350053744
35449,2010,1194,0.4834745762711864,76.4625,0.1830962890305705,0.5296610169491525,0.3058668424522083,1.0593428151054438,0.9677946705901586,0.9677946705901586,1.0593428151054438
40415,2011,1194,0.38722222222222225,56.675,0.23820026466696076,0.27555555555555555,0.33251231527093594,0.882223202470225,0.741067490074989,0.741067490074989,0.882223202470225
44707,2012,1194,0.43248327759197325,66.975,0.12691302724897352,0.36831103678929766,0.3141891891891892,1.0451661067562523,0.9705113848450916,0.9705113848450916,1.0451661067562523
51273,2013,1194,0.43594035301278145,70.9,0.23977433004231308,0.4227023737066342,0.39856630824372763,1.1424541607898449,0.7898448519040902,0.7898448519040902,1.1424541607898449
56311,2014,1194,0.4877341659232828,72.51249999999999,0.17238407171177386,0.5092179601546238,0.2940821256038647,1.0343044302706432,0.8826064471642822,0.8826064471642822,1.0343044302706432
62161,2015,1194,0.41666666666666663,61.2625,0.20403999183840033,0.3611111111111111,0.3976190476190476,0.9957151601713935,0.9140991634360334,0.9140991634360334,0.9957151601713935
67345,2016,1194,0.4635302197802198,75.63749999999999,0.185093372996199,0.41771978021978023,0.29226475279106856,1.0576764171211372,0.9651297306230376,0.9651297306230376,1.0576764171211372
72379,2017,1194,0.5541340914475243,70.8125,0.13415710503089143,0.2678275290215589,0.3055555555555556,1.2427184466019416,1.1297440423654015,1.1297440423654015,1.2427184466019416
77896,2018,1194,0.5378381529850746,73.0625,0.10265183917878529,0.42199160447761197,0.3381756756756757,1.259195893926433,1.204448246364414,1.204448246364414,1.259195893926433
87342,2019,1194,0.4133962264150943,59.2625,0.16874077198903184,0.3758490566037736,0.323015873015873,0.9618224003374815,0.9449483231385783,0.9449483231385783,0.9618224003374815
876,2003,1196,0.4689785624211854,67.175,0.1786378861183476,0.20554854981084492,0.35301668806161746,1.0271678451804986,0.9527353926311872,0.9527353926311872,1.0271678451804986
6459,2004,1196,0.5675925925925925,68.425,0.2338326635001827,0.4648148148148148,0.3045977011494253,1.3883814395323348,0.8330288637194009,0.8330288637194009,1.3883814395323348
10144,2005,1196,0.5375262054507337,67.5375,0.2591153063113085,0.581341719077568,0.35288461538461535,1.0956875809735334,1.0364612252452343,1.0364612252452343,1.0956875809735334
14709,2006,1196,0.5310407790626902,78.375,0.2934609250398724,0.4388314059646987,0.4147186147186147,1.1100478468899522,0.9824561403508771,0.9824561403508771,1.1100478468899522
19424,2007,1196,0.410114247311828,66.67500000000001,0.2699662542182227,0.23084677419354838,0.33096590909090906,1.2448443944506935,0.404949381327334,0.404949381327334,1.2448443944506935
24580,2008,1196,0.5590659340659341,70.925,0.16214310891787098,0.4313186813186813,0.15142276422764228,1.2125484666901658,0.8600634473034896,0.8600634473034896,1.2125484666901658
29984,2009,1196,0.4019607843137255,64.7125,0.23952095808383234,0.42156862745098034,0.3506944444444444,0.8808190071469962,0.8499130770716631,0.8499130770716631,0.8808190071469962
35116,2010,1196,0.5852007469654529,66.125,0.21928166351606804,0.2754435107376284,0.4,1.285444234404537,1.0132325141776937,1.0132325141776937,1.285444234404537
40627,2011,1196,0.4585777126099707,62.775000000000006,0.20708880923934686,0.15747800586510263,0.3625,1.0354440461967342,0.8283552369573874,0.8283552369573874,1.0354440461967342
45887,2012,1196,0.5764764022732889,66.75,0.14232209737827717,0.15814183345688165,0.33636363636363636,1.348314606741573,1.0337078651685394,1.0337078651685394,1.348314606741573
51446,2013,1196,0.4485645933014354,64.15,0.1636788776305534,0.24880382775119617,0.2625,1.2782540919719407,0.6703039750584567,0.6703039750584567,1.2782540919719407
56546,2014,1196,0.4789562289562289,65.5875,0.2439489231942062,0.5307239057239057,0.3541666666666667,1.0215361158757383,0.9300552696779111,0.9300552696779111,1.0215361158757383
61743,2015,1196,0.553558327219369,58.5125,0.22217474898525955,0.19405722670579606,0.4209486166007905,1.4526810510574664,0.803247169408246,0.803247169408246,1.4526810510574664
67245,2016,1196,0.39035087719298245,60.8375,0.16437230326689953,0.2894736842105263,0.3542483660130719,0.9533593589480173,0.8547359769878775,0.8547359769878775,0.9533593589480173
73817,2017,1196,0.5191509433962265,73.7,0.20352781546811397,0.6218867924528302,0.23513513513513515,1.0854816824966078,0.9090909090909091,0.9090909090909091,1.0854816824966078
77958,2018,1196,0.4823076923076923,61.9625,0.18559612668952996,0.1976923076923077,0.359375,1.0490215856364737,0.9521888238854146,0.9521888238854146,1.0490215856364737
87473,2019,1196,0.6233552631578947,56.5375,0.2034048198098607,0.2025375939849624,0.28400735294117646,1.149679416316604,1.0966172894096837,1.0966172894096837,1.149679416316604
1421,2003,1197,0.5490286771507863,72.15,0.29799029799029797,0.26056120875732347,0.4202764976958525,1.2612612612612613,0.8038808038808039,0.8038808038808039,1.2612612612612613
5598,2004,1197,0.559599888858016,75.8125,0.23083264633140974,0.2935537649347041,0.2710526315789474,1.1871393239901071,0.8573784006595219,0.8573784006595219,1.1871393239901071
11079,2005,1197,0.48862897985705006,77.7875,0.20568857464245544,0.2907732293697206,0.3598779134295228,1.1955648401092722,0.8741764422304356,0.8741764422304356,1.1955648401092722
14833,2006,1197,0.5431553592934564,66.7125,0.2473299606520517,0.42492974708952225,0.30153508771929827,1.1092373992879894,1.0043095371931796,1.0043095371931796,1.1092373992879894
20100,2007,1197,0.4706937799043062,65.69999999999999,0.19025875190258756,0.19497607655502391,0.33636363636363636,1.0958904109589043,0.8675799086757993,0.8675799086757993,1.0958904109589043
25053,2008,1197,0.4927811550151976,67.86250000000001,0.27997789648185667,0.30072188449848025,0.32499999999999996,0.8988764044943819,0.8399336894455699,0.8399336894455699,0.8988764044943819
29727,2009,1197,0.543812292358804,58.1,0.189328743545611,0.32620431893687707,0.3254310344827586,1.2564543889845095,0.9982788296041308,0.9982788296041308,1.2564543889845095
34903,2010,1197,0.517056530214425,71.1875,0.20368744512730466,0.40009746588693956,0.29047619047619044,1.2642669007901668,0.8287971905179983,0.8287971905179983,1.2642669007901668
40880,2011,1197,0.4164844177145981,75.25,0.24584717607973422,0.49412247129579007,0.43779904306220097,1.0099667774086378,0.8903654485049833,0.8903654485049833,1.0099667774086378
46012,2012,1197,0.5359491137793024,63.8875,0.1565251418509098,0.2382790165809034,0.340311986863711,1.2991586773625512,0.9234983369203678,0.9234983369203678,1.2991586773625512
50854,2013,1197,0.5188709677419354,70.1375,0.21386562110140794,0.4474193548387097,0.32905982905982906,1.0693281055070396,0.9552664409196221,0.9552664409196221,1.0693281055070396
56434,2014,1197,0.4326271186440678,79.0125,0.22781205505457996,0.49548022598870056,0.29130434782608694,0.9112482202183199,0.7846859674102199,0.7846859674102199,0.9112482202183199
61374,2015,1197,0.5028723404255319,53.3875,0.17794427534535234,0.29829787234042554,0.3447368421052632,1.161320533832826,0.9365488176071177,0.9365488176071177,1.161320533832826
67032,2016,1197,0.524401306240929,65.875,0.15939278937381404,0.47623367198838895,0.26262626262626265,1.1992409867172675,1.01707779886148,1.01707779886148,1.1992409867172675
72434,2017,1197,0.4693181818181818,78.98750000000001,0.20889381231207466,0.504144385026738,0.35128205128205126,1.0507991770849816,0.8988764044943819,0.8988764044943819,1.0507991770849816
78479,2018,1197,0.5960044395116537,67.07499999999999,0.1863585538576221,0.32667406585275616,0.19642857142857142,1.1777860603801718,1.0286992172940739,1.0286992172940739,1.1777860603801718
87107,2019,1197,0.43553268765133174,75.3375,0.27210884353741494,0.2878329297820823,0.28205128205128205,0.8495105359216857,0.743321718931475,0.743321718931475,0.8495105359216857
1011,2003,1198,0.4877622377622377,63.449999999999996,0.28368794326241137,0.4545454545454546,0.4347319347319347,1.1347517730496455,0.8983451536643027,0.8983451536643027,1.1347517730496455
6133,2004,1198,0.45555555555555555,64.475,0.3024428072896472,0.4926829268292683,0.2529411764705882,0.8530438154323382,0.713454827452501,0.713454827452501,0.8530438154323382
10602,2005,1198,0.48546734955185655,75.7625,0.20458670186437883,0.31971830985915495,0.3019116677653263,0.9767365121267118,0.9635373700709453,0.9635373700709453,0.9767365121267118
14871,2006,1198,0.40548589341692787,68.875,0.15970961887477314,0.4390282131661442,0.2666880616174583,1.176043557168784,0.6823956442831216,0.6823956442831216,1.176043557168784
20101,2007,1198,0.40783410138248843,74.7125,0.2610005019240421,0.34395801331285203,0.39260385005065856,0.8967709553287602,0.8566170319558306,0.8566170319558306,0.8967709553287602
25039,2008,1198,0.5198495070057084,71.1,0.25316455696202533,0.8095485210171252,0.2638888888888889,1.0548523206751055,0.9423347398030943,0.9423347398030943,1.0548523206751055
29872,2009,1198,0.4525774932614555,70.2875,0.22052285256980259,0.33945417789757415,0.23606811145510836,0.9959096567668505,0.7967277254134804,0.7967277254134804,0.9959096567668505
34845,2010,1198,0.5636904761904762,62.9625,0.1588246972404209,0.19761904761904764,0.3328108672936259,1.2864800476474092,1.06412547151082,1.06412547151082,1.2864800476474092
40914,2011,1198,0.5028782894736843,75.7875,0.23750618505690252,0.30441337719298245,0.30823863636363635,0.9764143163450438,0.9368299521688933,0.9368299521688933,0.9764143163450438
47037,2012,1198,0.40169098143236076,57.4125,0.19159590681471805,0.2486737400530504,0.38552631578947366,0.9405617243631613,0.8708904855214457,0.8708904855214457,0.9405617243631613
51563,2013,1198,0.37857142857142856,55.275000000000006,0.20805065581184984,0.17357142857142857,0.35526315789473684,0.8683853459972862,0.8141112618724559,0.8141112618724559,0.8683853459972862
55930,2014,1198,0.558135593220339,69.475,0.20870816840590142,0.38796610169491524,0.3231780167264038,1.2090680100755669,1.0363440086362001,1.0363440086362001,1.2090680100755669
61595,2015,1198,0.5297619047619048,73.8375,0.3047232097511427,0.3005952380952381,0.3444741532976827,1.1105468088708312,0.7719654647028948,0.7719654647028948,1.1105468088708312
67332,2016,1198,0.5314764492753623,68.525,0.10944910616563297,0.28781702898550726,0.34093637454981995,1.3717621306092667,1.0507114191900766,1.0507114191900766,1.3717621306092667
73667,2017,1198,0.4716981132075472,68.11250000000001,0.19820150486327764,0.4811320754716981,0.3043859649122807,1.0717562855569827,0.9396219489814643,0.9396219489814643,1.0717562855569827
78193,2018,1198,0.5423728813559322,78.5,0.1592356687898089,0.30824858757062146,0.28205128205128205,1.10828025477707,1.0828025477707006,1.0828025477707006,1.10828025477707
87352,2019,1198,0.45936743341404357,64.8125,0.23143683702989393,0.30523607748184023,0.4440816326530612,1.0954676952748312,0.8794599807135969,0.8794599807135969,1.0954676952748312
1202,2003,1199,0.3935064935064935,73.5125,0.23125318823329366,0.14155844155844155,0.31995540691192864,0.9386158816527801,0.6529501785410644,0.6529501785410644,0.9386158816527801
5537,2004,1199,0.47988782051282053,73.15,0.24606971975393027,0.2725961538461539,0.22755417956656349,0.9159261790840737,0.7928913192071086,0.7928913192071086,0.9159261790840737
10544,2005,1199,0.4897959183673469,69.7375,0.24377128517655494,0.3966364323507181,0.274294670846395,1.0181036027962,0.8747087291629324,0.8747087291629324,1.0181036027962
15013,2006,1199,0.4903846153846154,67.925,0.22819285977180714,0.4423076923076923,0.29441860465116276,1.0452705189547296,0.8833271991166728,0.8833271991166728,1.0452705189547296
19730,2007,1199,0.510913799482057,66.875,0.21682242990654205,0.4824269330373659,0.3729166666666667,1.2261682242990655,0.9420560747663551,0.9420560747663551,1.2261682242990655
24460,2008,1199,0.4244312026002167,70.975,0.23952095808383234,0.37811484290357533,0.44166666666666665,1.056710109193378,0.8594575554772808,0.8594575554772808,1.056710109193378
29789,2009,1199,0.48082983193277307,67.875,0.2578268876611418,0.4630602240896359,0.40133037694013307,1.0755064456721914,0.8692449355432781,0.8692449355432781,1.0755064456721914
34929,2010,1199,0.4498050682261209,67.4125,0.2595957722974226,0.24610136452241715,0.3293233082706767,0.8455405154830337,0.8307064713517524,0.8307064713517524,0.8455405154830337
40510,2011,1199,0.348282967032967,73.17500000000001,0.28015032456440037,0.2271978021978022,0.3138326954620011,0.8199521694567815,0.5193030406559617,0.5193030406559617,0.8199521694567815
45774,2012,1199,0.45401810979060553,73.9375,0.2772612003381234,0.21151669496321449,0.3222222222222222,1.0278951817413355,0.6897717666948436,0.6897717666948436,1.0278951817413355
51195,2013,1199,0.44636544410075124,76.5,0.16993464052287582,0.29584622182943,0.3175526024363234,1.1895424836601307,0.7712418300653595,0.7712418300653595,1.1895424836601307
56317,2014,1199,0.4470162351908732,63.912499999999994,0.17993350283590848,0.6956998683633172,0.3420138888888889,1.110893800117348,0.9544298846078624,0.9544298846078624,1.110893800117348
61627,2015,1199,0.5514778936910084,75.7375,0.15844198712658855,0.3236462990561351,0.28285714285714286,1.2675358970127084,0.963855421686747,0.963855421686747,1.2675358970127084
67295,2016,1199,0.47710120068610634,65.975,0.189465706707086,0.3855917667238422,0.29569892473118276,1.1367942402425162,0.8791208791208792,0.8791208791208792,1.1367942402425162
73671,2017,1199,0.5157450076804916,77.275,0.1876415399547072,0.4636456733230927,0.3706636500754148,1.203494014881915,1.0093820769977353,1.0093820769977353,1.203494014881915
77870,2018,1199,0.4256465517241379,74.1375,0.19558253245658405,0.382183908045977,0.3872549019607843,1.1195413926825155,0.8902377339403136,0.8902377339403136,1.1195413926825155
87476,2019,1199,0.445021645021645,69.2875,0.1804077214504781,0.3178932178932179,0.31002331002331,1.053581093270792,0.9092549161104097,0.9092549161104097,1.053581093270792
1204,2003,1200,0.4403520208604954,63.7875,0.19596315892612187,0.34436114732724904,0.3421052631578947,0.9719772682735646,0.940623162845385,0.940623162845385,0.9719772682735646
6309,2004,1200,0.4444444444444444,70.2625,0.2846468599893257,0.4111111111111111,0.25223214285714285,0.8681729229674435,0.8112435509695783,0.8112435509695783,0.8681729229674435
10242,2005,1200,0.43496148459383754,57.125,0.24507658643326038,0.28361344537815125,0.528003613369467,1.1903719912472648,0.8227571115973742,0.8227571115973742,1.1903719912472648
14751,2006,1200,0.4876179245283019,57.962500000000006,0.18115160664222557,0.20838948787061995,0.38357588357588357,1.0696571058874271,1.0351520379555745,1.0351520379555745,1.0696571058874271
19862,2007,1200,0.5590909090909091,67.0125,0.23130013057265433,0.17159090909090907,0.26473684210526316,1.14903935832867,0.8953553441522104,0.8953553441522104,1.14903935832867
24793,2008,1200,0.55625,76.975,0.30529392659954535,0.4275,0.20461309523809523,0.94835985709646,0.9223773952582007,0.9223773952582007,0.94835985709646
29774,2009,1200,0.4223178137651822,54.25,0.20276497695852536,0.18471659919028338,0.4328686720469552,1.1059907834101383,0.7373271889400922,0.7373271889400922,1.1059907834101383
35137,2010,1200,0.39169000933706816,68.875,0.24682395644283123,0.43790849673202614,0.3979166666666667,0.9727767695099818,0.6678765880217786,0.6678765880217786,0.9727767695099818
40582,2011,1200,0.4247941327843541,66.025,0.12116622491480498,0.30905815748841997,0.32867132867132864,1.1056418023475956,0.8936009087466867,0.8936009087466867,1.1056418023475956
45947,2012,1200,0.483086917562724,76.17500000000001,0.2559894978667541,0.19623655913978494,0.391025641025641,1.0502133245815555,0.8532983262225138,0.8532983262225138,1.0502133245815555
